STATION,DATE,STATE,COUNTY,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT08,WT09,WT10,WT11,WT14,WT16,WT18
USC00081858,5/1/1991,Florida,Broward,,,0,0,0,,87,73,84,,,,,,,,,,
USC00081858,5/2/1991,Florida,Broward,,,0,0,0,,88,70,87,,,,,,,,,,
USC00081858,5/3/1991,Florida,Broward,,,0,0,0,,88,70,84,,,,,,,,,,
USC00081858,5/4/1991,Florida,Broward,,,0,0,0,,88,70,86,,,,,,,,,,
USC00081858,5/5/1991,Florida,Broward,,,0,0,0,,87,81,83,,,,,,,,,,
USC00081858,5/6/1991,Florida,Broward,,,0,0,0,,88,73,85,,,,,,,,,,
USC00081858,5/7/1991,Florida,Broward,,,0,0,0,,87,77,84,,,,,,,,,,
USC00081858,5/8/1991,Florida,Broward,,,0,0,0,,87,76,84,,,,,,,,,,
USC00081858,5/9/1991,Florida,Broward,,,0,0,0,,87,76,85,,,,,,,,,,
USC00081858,5/10/1991,Florida,Broward,,,0,0,0,,86,76,82,,,,,,,,,,
USC00081858,5/11/1991,Florida,Broward,,,0,0,0,,86,71,83,,,,,,,,,,
USC00081858,5/12/1991,Florida,Broward,,,0,0,0,,86,73,84,,,,,,,,,,
USC00081858,5/13/1991,Florida,Broward,,,1.2,0,0,,86,69,73,,1,,,,,,,,
USC00081858,5/14/1991,Florida,Broward,,,0.2,0,0,,87,69,83,,,,,,,,,,
USC00081858,5/15/1991,Florida,Broward,,,0,0,0,,89,70,83,,,,,,,,,,
USC00081858,5/16/1991,Florida,Broward,,,0,0,0,,86,72,83,,,,,,,,,,
USC00081858,5/17/1991,Florida,Broward,,,0.1,0,0,,87,72,75,,1,,,,,,,,
USC00081858,5/18/1991,Florida,Broward,,,0,0,0,,86,72,82,,,,,,,,,,
USC00081858,5/19/1991,Florida,Broward,,,0.58,0,0,,87,72,83,,,,,,,,,,
USC00081858,5/20/1991,Florida,Broward,,,0.4,0,0,,83,74,81,,,,,,,,,,
USC00081858,5/21/1991,Florida,Broward,,,0,0,0,,83,78,82,,,,,,,,,,
USC00081858,5/22/1991,Florida,Broward,,,1.47,0,0,,81,73,77,,,,,,,,,,
USC00081858,5/23/1991,Florida,Broward,,,0.48,0,0,,85,74,81,,1,,,,,,,,
USC00081858,5/24/1991,Florida,Broward,,,0.04,0,0,,86,74,84,,,,,,,,,,
USC00081858,5/25/1991,Florida,Broward,,,0,0,0,,87,77,85,,,,,,,,,,
USC00081858,5/26/1991,Florida,Broward,,,0,0,0,,83,75,82,,,,,,,,,,
USC00081858,5/27/1991,Florida,Broward,,,0.01,0,0,,87,78,83,,,,,,,,,,
USC00081858,5/28/1991,Florida,Broward,,,0,0,0,,89,78,84,,,,,,,,,,
USC00081858,5/29/1991,Florida,Broward,,,0,0,0,,86,72,85,,,,,,,,,,
USC00081858,5/30/1991,Florida,Broward,,,0,0,0,,89,71,87,,,,,,,,,,
USC00081858,5/31/1991,Florida,Broward,,,0,0,0,,93,74,87,,,,,,,,,,
USC00081858,6/1/1991,Florida,Broward,,,0,0,0,,94,74,92,,,,,,,,,,
USC00081858,6/2/1991,Florida,Broward,,,0.1,0,0,,94,83,91,,,,,,,,,,
USC00081858,6/3/1991,Florida,Broward,,,0,0,0,,94,74,92,,,,,,,,,,
USC00081858,6/4/1991,Florida,Broward,,,0.29,0,0,,94,74,83,,,,,,,,,,
USC00081858,6/5/1991,Florida,Broward,,,0.75,0,0,,93,73,74,,1,,,,,,,,
USC00081858,6/6/1991,Florida,Broward,,,0.78,0,0,,89,71,74,,,,,,,,,,
USC00081858,6/7/1991,Florida,Broward,,,0.12,0,0,,89,71,75,,1,,,,,,,,
USC00081858,6/8/1991,Florida,Broward,,,0,0,0,,88,71,80,,,,,,,,,,
USC00081858,6/9/1991,Florida,Broward,,,0.8,0,0,,84,74,80,,1,,,,,,,,
USC00081858,6/10/1991,Florida,Broward,,,0.99,0,0,,84,73,82,,,,,,,,,,
USC00081858,6/11/1991,Florida,Broward,,,0,0,0,,81,71,83,,,,,,,,,,
USC00081858,6/12/1991,Florida,Broward,,,0,0,0,,87,71,86,,,,,,,,,,
USC00081858,6/13/1991,Florida,Broward,,,0,0,0,,88,74,87,,,,,,,,,,
USC00081858,6/14/1991,Florida,Broward,,,0,0,0,,88,74,87,,,,,,,,,,
USC00081858,6/15/1991,Florida,Broward,,,0,0,0,,91,73,88,,,,,,,,,,
USC00081858,6/16/1991,Florida,Broward,,,0,0,0,,95,74,89,,,,,,,,,,
USC00081858,6/17/1991,Florida,Broward,,,1.25,0,0,,91,74,77,,1,,,,,,,,
USC00081858,6/18/1991,Florida,Broward,,,1.69,0,0,,92,74,77,,,,,,,,,,
USC00081858,6/19/1991,Florida,Broward,,,0.45,0,0,,90,74,82,,,,,,,,,,
USC00081858,6/20/1991,Florida,Broward,,,0.3,0,0,,90,74,87,,,,,,,,,,
USC00081858,6/21/1991,Florida,Broward,,,0,0,0,,90,74,87,,1,,,,,,,,
USC00081858,6/22/1991,Florida,Broward,,,0,0,0,,,,,,,,,,,,,,
USC00081858,6/23/1991,Florida,Broward,,,0,0,0,,93,81,81,,1,,,,,,,,
USC00081858,6/24/1991,Florida,Broward,,,0.65,0,0,,89,73,74,,,,,,,,,,
USC00081858,6/25/1991,Florida,Broward,,,1.14,0,0,,91,73,74,,1,,,,,,,,
USC00081858,6/26/1991,Florida,Broward,,,0.5,0,0,,93,72,75,,1,,,,,,,,
USC00081858,6/27/1991,Florida,Broward,,,0,0,0,,94,74,93,,,,,,,,,,
USC00081858,6/28/1991,Florida,Broward,,,0,0,0,,94,78,87,,,,,,,,,,
USC00081858,6/29/1991,Florida,Broward,,,0.25,0,0,,89,74,81,,,,,,,,,,
USC00081858,6/30/1991,Florida,Broward,,,0.65,0,0,,86,74,74,,,,,,,,,,
USC00081858,7/1/1991,Florida,Broward,,,0.77,0,0,,89,74,79,,,,,,,,,,
USC00081858,7/2/1991,Florida,Broward,,,0.2,0,0,,93,76,80,,1,,,,,,,,
USC00081858,7/3/1991,Florida,Broward,,,0.28,0,0,,93,76,82,,,,,,,,,,
USC00081858,7/4/1991,Florida,Broward,,,0.49,0,0,,90,77,88,,,,,,,,,,
USC00081858,7/5/1991,Florida,Broward,,,0,0,0,,91,76,90,,,,,,,,,,
USC00081858,7/6/1991,Florida,Broward,,,0,0,0,,92,75,90,,,,,,,,,,
USC00081858,7/7/1991,Florida,Broward,,,0,0,0,,92,77,91,,,,,,,,,,
USC00081858,7/8/1991,Florida,Broward,,,0.03,0,0,,92,77,87,,,,,,,,,,
USC00081858,7/9/1991,Florida,Broward,,,0,0,0,,95,76,92,,,,,,,,,,
USC00081858,7/10/1991,Florida,Broward,,,0,0,0,,93,78,83,,,,,,,,,,
USC00081858,7/11/1991,Florida,Broward,,,0,0,0,,94,78,83,,1,,,,,,,,
USC00081858,7/12/1991,Florida,Broward,,,1.1,0,0,,94,68,80,,1,,,,,,,,
USC00081858,7/13/1991,Florida,Broward,,,2.2,0,0,,94,72,72,,,,,,,,,,
USC00081858,7/14/1991,Florida,Broward,,,1.95,0,0,,89,72,74,,1,,,,,,,,
USC00081858,7/15/1991,Florida,Broward,,,0.07,0,0,,91,74,86,,1,,,,,,,,
USC00081858,7/16/1991,Florida,Broward,,,0.05,0,0,,91,74,87,,,,,,,,,,
USC00081858,7/17/1991,Florida,Broward,,,0,0,0,,91,74,89,,,,,,,,,,
USC00081858,7/18/1991,Florida,Broward,,,0,0,0,,91,77,89,,,,,,,,,,
USC00081858,7/19/1991,Florida,Broward,,,0.68,0,0,,89,76,86,,,,,,,,,,
USC00081858,7/20/1991,Florida,Broward,,,0,0,0,,90,76,88,,,,,,,,,,
USC00081858,7/21/1991,Florida,Broward,,,0.1,0,0,,89,79,86,,,,,,,,,,
USC00081858,7/22/1991,Florida,Broward,,,0.1,0,0,,91,75,80,,,,,,,,,,
USC00081858,7/23/1991,Florida,Broward,,,0.01,0,0,,90,73,87,,,,,,,,,,
USC00081858,7/24/1991,Florida,Broward,,,0.25,0,0,,92,73,87,,,,,,,,,,
USC00081858,7/25/1991,Florida,Broward,,,0,0,0,,88,75,86,,,,,,,,,,
USC00081858,7/26/1991,Florida,Broward,,,0.01,0,0,,94,75,81,,,,,,,,,,
USC00081858,7/27/1991,Florida,Broward,,,0.01,0,0,,90,74,84,,,,,,,,,,
USC00081858,7/28/1991,Florida,Broward,,,0.05,0,0,,89,74,82,,,,,,,,,,
USC00081858,7/29/1991,Florida,Broward,,,0.07,0,0,,88,76,85,,,,,,,,,,
USC00081858,7/30/1991,Florida,Broward,,,0.37,0,0,,88,73,83,,,,,,,,,,
USC00081858,7/31/1991,Florida,Broward,,,0.23,0,0,,92,74,80,,,,,,,,,,
USC00081858,8/1/1991,Florida,Broward,,,0.25,0,0,,89,76,81,,,,,,,,,,
USC00081858,8/2/1991,Florida,Broward,,,0.02,0,0,,92,75,90,,,,,,,,,,
USC00081858,8/3/1991,Florida,Broward,,,0,0,0,,93,76,89,,,,,,,,,,
USC00081858,8/4/1991,Florida,Broward,,,0,0,0,,93,76,80,,,,,,,,,,
USC00081858,8/5/1991,Florida,Broward,,,1.11,0,0,,94,77,90,,,,,,,,,,
USC00081858,8/6/1991,Florida,Broward,,,0,0,0,,90,75,88,,,,,,,,,,
USC00081858,8/7/1991,Florida,Broward,,,0.4,0,0,,90,76,89,,,,,,,,,,
USC00081858,8/8/1991,Florida,Broward,,,0,0,0,,91,77,90,,,,,,,,,,
USC00081858,8/9/1991,Florida,Broward,,,0,0,0,,93,77,89,,,,,,,,,,
USC00081858,8/10/1991,Florida,Broward,,,0,0,0,,95,75,93,,,,,,,,,,
USC00081858,8/11/1991,Florida,Broward,,,0,0,0,,95,73,83,,,,,,,,,,
USC00081858,8/12/1991,Florida,Broward,,,0.19,0,0,,93,77,90,,,,,,,,,,
USC00081858,8/13/1991,Florida,Broward,,,0,0,0,,93,75,90,,,,,,,,,,
USC00081858,8/14/1991,Florida,Broward,,,0.34,0,0,,92,76,78,,1,,,,,,,,
USC00081858,8/15/1991,Florida,Broward,,,1.83,0,0,,93,74,82,,1,,,,,,,,
USC00081858,8/16/1991,Florida,Broward,,,0,0,0,,94,74,88,,,,,,,,,,
USC00081858,8/17/1991,Florida,Broward,,,0,0,0,,94,81,89,,,,,,,,,,
USC00081858,8/18/1991,Florida,Broward,,,0,0,0,,94,83,89,,,,,,,,,,
USC00081858,8/19/1991,Florida,Broward,,,0,0,0,,94,76,93,,,,,,,,,,
USC00081858,8/20/1991,Florida,Broward,,,0,0,0,,93,79,92,,,,,,,,,,
USC00081858,8/21/1991,Florida,Broward,,,0.76,0,0,,95,78,94,,,,,,,,,,
USC00081858,8/22/1991,Florida,Broward,,,0.29,0,0,,95,74,82,,,,,,,,,,
USC00081858,8/23/1991,Florida,Broward,,,1.8,0,0,,95,74,83,,,,,,,,,,
USC00081858,8/24/1991,Florida,Broward,,,0.67,0,0,,90,75,85,,,,,,,,,,
USC00081858,8/25/1991,Florida,Broward,,,0.3,0,0,,93,78,79,,,,,,,,,,
USC00081858,8/26/1991,Florida,Broward,,,0.25,0,0,,90,75,89,,,,,,,,,,
USC00081858,8/27/1991,Florida,Broward,,,0,0,0,,90,75,86,,,,,,,,,,
USC00081858,8/28/1991,Florida,Broward,,,0.07,0,0,,90,75,79,,,,,,,,,,
USC00081858,8/29/1991,Florida,Broward,,,0.24,0,0,,89,72,86,,,,,,,,,,
USC00081858,8/30/1991,Florida,Broward,,,0,0,0,,89,72,87,,,,,,,,,,
USC00081858,8/31/1991,Florida,Broward,,,0,0,0,,92,74,84,,,,,,,,,,
USC00081858,9/1/1991,Florida,Broward,,,0.05,0,0,,90,76,77,,,,,,,,,,
USC00081858,9/2/1991,Florida,Broward,,,0,0,0,,90,74,87,,,,,,,,,,
USC00081858,9/3/1991,Florida,Broward,,,0,0,0,,90,74,86,,,,,,,,,,
USC00081858,9/4/1991,Florida,Broward,,,0,0,0,,90,74,86,,,,,,,,,,
USC00081858,9/5/1991,Florida,Broward,,,0.92,0,0,,90,77,87,,,,,,,,,,
USC00081858,9/6/1991,Florida,Broward,,,0,0,0,,87,76,80,,,,,,,,,,
USC00081858,9/7/1991,Florida,Broward,,,0,0,0,,90,74,84,,,,,,,,,,
USC00081858,9/8/1991,Florida,Broward,,,0,0,0,,90,74,86,,,,,,,,,,
USC00081858,9/9/1991,Florida,Broward,,,1,0,0,,94,74,84,,,,,,,,,,
USC00081858,9/10/1991,Florida,Broward,,,0,0,0,,94,74,89,,,,,,,,,,
USC00081858,9/11/1991,Florida,Broward,,,1.81,0,0,,90,73,83,,,,,,,,,,
USC00081858,9/12/1991,Florida,Broward,,,0,0,0,,89,72,86,,,,,,,,,,
USC00081858,9/13/1991,Florida,Broward,,,0,0,0,,90,74,85,,,,,,,,,,
USC00081858,9/14/1991,Florida,Broward,,,0,0,0,,91,74,85,,,,,,,,,,
USC00081858,9/15/1991,Florida,Broward,,,0,0,0,,87,75,78,,,,,,,,,,
USC00081858,9/16/1991,Florida,Broward,,,0,0,0,,91,74,87,,,,,,,,,,
USC00081858,9/17/1991,Florida,Broward,,,0.84,0,0,,87,75,84,,,,,,,,,,
USC00081858,9/18/1991,Florida,Broward,,,0,0,0,,90,75,87,,,,,,,,,,
USC00081858,9/19/1991,Florida,Broward,,,0,0,0,,89,75,88,,,,,,,,,,
USC00081858,9/20/1991,Florida,Broward,,,0.28,0,0,,89,76,83,,,,,,,,,,
USC00081858,9/21/1991,Florida,Broward,,,0,0,0,,93,75,89,,,,,,,,,,
USC00081858,9/22/1991,Florida,Broward,,,0.12,0,0,,89,77,84,,,,,,,,,,
USC00081858,9/23/1991,Florida,Broward,,,0,0,0,,90,74,87,,,,,,,,,,
USC00081858,9/24/1991,Florida,Broward,,,0.15,0,0,,89,75,88,,,,,,,,,,
USC00081858,9/25/1991,Florida,Broward,,,0.11,0,0,,88,74,74,,,,,,,,,,
USC00081858,9/26/1991,Florida,Broward,,,0.41,0,0,,88,74,76,,,,,,,,,,
USC00081858,9/27/1991,Florida,Broward,,,0.6,0,0,,87,72,85,,,,,,,,,,
USC00081858,9/28/1991,Florida,Broward,,,0,0,0,,88,70,84,,,,,,,,,,
USC00081858,9/29/1991,Florida,Broward,,,0,0,0,,84,72,78,,,,,,,,,,
USC00081858,9/30/1991,Florida,Broward,,,0,0,0,,89,78,83,,,,,,,,,,
USC00081858,10/1/1991,Florida,Broward,,,0.64,0,0,,85,73,77,,1,,,,,,,,
USC00081858,10/2/1991,Florida,Broward,,,0,0,0,,85,71,82,,,,,,,,,,
USC00081858,10/3/1991,Florida,Broward,,,0.45,0,0,,90,76,80,,,,,,,,,,
USC00081858,10/4/1991,Florida,Broward,,,0,0,0,,89,74,86,,,,,,,,,,
USC00081858,10/5/1991,Florida,Broward,,,0,0,0,,89,74,85,,,,,,,,,,
USC00081858,10/6/1991,Florida,Broward,,,0,0,0,,91,81,81,,,,,,,,,,
USC00081858,10/7/1991,Florida,Broward,,,0,0,0,,91,75,83,,,,,,,,,,
USC00081858,10/8/1991,Florida,Broward,,,0.65,0,0,,83,73,77,,,,,,,,,,
USC00081858,10/9/1991,Florida,Broward,,,0.26,0,0,,83,73,78,,,,,,,,,,
USC00081858,10/10/1991,Florida,Broward,,,0.4,0,0,,87,72,72,,,,,,,,,,
USC00081858,10/11/1991,Florida,Broward,,,0.01,0,0,,87,72,78,,,,,,,,,,
USC00081858,10/12/1991,Florida,Broward,,,0.18,0,0,,86,71,82,,,,,,,,,,
USC00081858,10/13/1991,Florida,Broward,,,0,0,0,,86,68,84,,,,,,,,,,
USC00081858,10/14/1991,Florida,Broward,,,0,0,0,,86,68,79,,,,,,,,,,
USC00081858,10/15/1991,Florida,Broward,,,0.15,0,0,,86,68,75,,,,,,,,,,
USC00081858,10/16/1991,Florida,Broward,,,0.11,0,0,,80,71,78,,,,,,,,,,
USC00081858,10/17/1991,Florida,Broward,,,0,0,0,,83,60,81,,,,,,,,,,
USC00081858,10/18/1991,Florida,Broward,,,0.01,0,0,,84,66,77,,,,,,,,,,
USC00081858,10/19/1991,Florida,Broward,,,1.63,0,0,,85,72,80,,,1,,,,,,,
USC00081858,10/20/1991,Florida,Broward,,,0.13,0,0,,86,72,83,,1,,,,,,,,
USC00081858,10/21/1991,Florida,Broward,,,0,0,0,,87,72,84,,,,,,,,,,
USC00081858,10/22/1991,Florida,Broward,,,0.2,0,0,,87,72,80,,,,,,,,,,
USC00081858,10/23/1991,Florida,Broward,,,0,0,0,,85,71,82,,,,,,,,,,
USC00081858,10/24/1991,Florida,Broward,,,0.5,0,0,,86,76,77,,,,,,,,,,
USC00081858,10/25/1991,Florida,Broward,,,0.9,0,0,,83,73,80,,,,,,,,,,
USC00081858,10/26/1991,Florida,Broward,,,0,0,0,,85,77,80,,,,,,,,,,
USC00081858,10/27/1991,Florida,Broward,,,0,0,0,,85,65,79,,,,,,,,,,
USC00081858,10/28/1991,Florida,Broward,,,0,0,0,,85,73,79,,,,,,,,,,
USC00081858,10/29/1991,Florida,Broward,,,0.16,0,0,,85,70,74,,,,,,,,,,
USC00081858,10/30/1991,Florida,Broward,,,0,0,0,,81,73,77,,,,,,,,,,
USC00081858,10/31/1991,Florida,Broward,,,0,0,0,,82,63,76,,,,,,,,,,
USC00081858,11/1/1991,Florida,Broward,,,0,0,0,,83,63,78,,,,,,,,,,
USC00081858,11/2/1991,Florida,Broward,,,0,0,0,,86,65,80,,,,,,,,,,
USC00081858,11/3/1991,Florida,Broward,,,0,0,0,,86,70,77,,,,,,,,,,
USC00081858,11/4/1991,Florida,Broward,,,0.07,0,0,,79,64,70,,,,,,,,,,
USC00081858,11/5/1991,Florida,Broward,,,0,0,0,,77,60,72,,,,,,,,,,
USC00081858,11/6/1991,Florida,Broward,,,0.09,0,0,,81,66,76,,,,,,,,,,
USC00081858,11/7/1991,Florida,Broward,,,0.01,0,0,,83,67,75,,,,,,,,,,
USC00081858,11/8/1991,Florida,Broward,,,0.02,0,0,,79,66,75,,,,,,,,,,
USC00081858,11/9/1991,Florida,Broward,,,0,0,0,,78,57,62,,,,,,,,,,
USC00081858,11/10/1991,Florida,Broward,,,0,0,0,,69,47,63,,,,,,,,,,
USC00081858,11/11/1991,Florida,Broward,,,0,0,0,,74,49,67,,,,,,,,,,
USC00081858,11/12/1991,Florida,Broward,,,0,0,0,,78,50,66,,,,,,,,,,
USC00081858,11/13/1991,Florida,Broward,,,0,0,0,,78,50,73,,,,,,,,,,
USC00081858,11/14/1991,Florida,Broward,,,0,0,0,,79,58,74,,,,,,,,,,
USC00081858,11/15/1991,Florida,Broward,,,0,0,0,,80,62,74,,,,,,,,,,
USC00081858,11/16/1991,Florida,Broward,,,0,0,0,,82,64,78,,,,,,,,,,
USC00081858,11/17/1991,Florida,Broward,,,0.1,0,0,,80,68,77,,,,,,,,,,
USC00081858,11/18/1991,Florida,Broward,,,0,0,0,,82,66,78,,,,,,,,,,
USC00081858,11/19/1991,Florida,Broward,,,0.4,0,0,,80,71,76,,,,,,,,,,
USC00081858,11/20/1991,Florida,Broward,,,0.12,0,0,,82,71,77,,,,,,,,,,
USC00081858,11/21/1991,Florida,Broward,,,0,0,0,,82,68,77,,,,,,,,,,
USC00081858,11/22/1991,Florida,Broward,,,0.05,0,0,,84,69,79,,,,,,,,,,
USC00081858,11/23/1991,Florida,Broward,,,0,0,0,,84,64,67,,,,,,,,,,
USC00081858,11/24/1991,Florida,Broward,,,0,0,0,,83,65,68,,,,,,,,,,
USC00081858,11/25/1991,Florida,Broward,,,0.1,0,0,,71,50,64,,,,,,,,,,
USC00081858,11/26/1991,Florida,Broward,,,0,0,0,,75,53,69,,,,,,,,,,
USC00081858,11/27/1991,Florida,Broward,,,0,0,0,,77,59,74,,,,,,,,,,
USC00081858,11/28/1991,Florida,Broward,,,0.05,0,0,,81,71,79,,,,,,,,,,
USC00081858,11/29/1991,Florida,Broward,,,0.4,0,0,,81,71,74,,,,,,,,,,
USC00081858,11/30/1991,Florida,Broward,,,1.25,0,0,,82,71,79,,,,,,,,,,
USC00081858,12/1/1991,Florida,Broward,,,0,0,0,,83,71,77,,,,,,,,,,
USC00081858,12/2/1991,Florida,Broward,,,0,0,0,,83,70,79,,,,,,,,,,
USC00081858,12/3/1991,Florida,Broward,,,0,0,0,,85,75,82,,,,,,,,,,
USC00081858,12/4/1991,Florida,Broward,,,0.07,0,0,,82,51,55,,,,,,,,,,
USC00081858,12/5/1991,Florida,Broward,,,0,0,0,,75,50,71,,,,,,,,,,
USC00081858,12/6/1991,Florida,Broward,,,0,0,0,,79,59,72,,,,,,,,,,
USC00081858,12/7/1991,Florida,Broward,,,0,0,0,,80,60,77,,,,,,,,,,
USC00081858,12/8/1991,Florida,Broward,,,0.07,0,0,,80,60,77,,,,,,,,,,
USC00081858,12/9/1991,Florida,Broward,,,0.1,0,0,,80,60,76,,,,,,,,,,
USC00081858,12/10/1991,Florida,Broward,,,0,0,0,,82,63,78,,,,,,,,,,
USC00081858,12/11/1991,Florida,Broward,,,0.12,0,0,,82,63,76,,,,,,,,,,
USC00081858,12/12/1991,Florida,Broward,,,0.01,0,0,,80,61,76,,,,,,,,,,
USC00081858,12/13/1991,Florida,Broward,,,0.04,0,0,,82,64,77,,,,,,,,,,
USC00081858,12/14/1991,Florida,Broward,,,0,0,0,,83,64,80,,,,,,,,,,
USC00081858,12/15/1991,Florida,Broward,,,0,0,0,,80,65,79,,,,,,,,,,
USC00081858,12/16/1991,Florida,Broward,,,0.08,0,0,,80,59,66,,,,,,,,,,
USC00081858,12/17/1991,Florida,Broward,,,0,0,0,,80,52,68,,,,,,,,,,
USC00081858,12/18/1991,Florida,Broward,,,0,0,0,,77,56,69,,,,,,,,,,
USC00081858,12/19/1991,Florida,Broward,,,0,0,0,,74,57,67,,,,,,,,,,
USC00081858,12/20/1991,Florida,Broward,,,0,0,0,,73,64,69,,,,,,,,,,
USC00081858,12/21/1991,Florida,Broward,,,0,0,0,,75,51,63,,,,,,,,,,
USC00081858,12/22/1991,Florida,Broward,,,0,0,0,,74,61,66,,,,,,,,,,
USC00081858,12/23/1991,Florida,Broward,,,0,0,0,,78,55,71,,,,,,,,,,
USC00081858,12/24/1991,Florida,Broward,,,0,0,0,,79,58,73,,,,,,,,,,
USC00081858,12/25/1991,Florida,Broward,,,0,0,0,,78,65,78,,,,,,,,,,
USC00081858,12/26/1991,Florida,Broward,,,0.5,0,0,,78,62,73,,,,,,,,,,
USC00081858,12/27/1991,Florida,Broward,,,0,0,0,,80,65,77,,,,,,,,,,
USC00081858,12/28/1991,Florida,Broward,,,0.09,0,0,,77,66,72,,,,,,,,,,
USC00081858,12/29/1991,Florida,Broward,,,0.25,0,0,,76,64,73,,,,,,,,,,
USC00081858,12/30/1991,Florida,Broward,,,0,0,0,,73,54,65,,,,,,,,,,
USC00081858,12/31/1991,Florida,Broward,,,0,0,0,,72,54,68,,,,,,,,,,
USC00081858,1/1/1992,Florida,Broward,,,0.35,0,0,,73,54,70,,,,,,,,,,
USC00081858,1/2/1992,Florida,Broward,,,0.52,0,0,,74,53,69,,,,,,,,,,
USC00081858,1/3/1992,Florida,Broward,,,0.09,0,0,,74,60,71,,,,,,,,,,
USC00081858,1/4/1992,Florida,Broward,,,0,0,0,,71,53,63,,,,,,,,,,
USC00081858,1/5/1992,Florida,Broward,,,0,0,0,,66,48,65,,,,,,,,,,
USC00081858,1/6/1992,Florida,Broward,,,0,0,0,,71,51,66,,,,,,,,,,
USC00081858,1/7/1992,Florida,Broward,,,0,0,0,,74,50,70,,,,,,,,,,
USC00081858,1/8/1992,Florida,Broward,,,0,0,0,,76,55,75,,,,,,,,,,
USC00081858,1/9/1992,Florida,Broward,,,0.03,0,0,,79,56,77,,,,,,,,,,
USC00081858,1/10/1992,Florida,Broward,,,0,0,0,,81,59,77,,,,,,,,,,
USC00081858,1/11/1992,Florida,Broward,,,0,0,0,,77,53,64,,,,,,,,,,
USC00081858,1/12/1992,Florida,Broward,,,0,0,0,,75,54,71,,,,,,,,,,
USC00081858,1/13/1992,Florida,Broward,,,0,0,0,,80,54,76,,,,,,,,,,
USC00081858,1/14/1992,Florida,Broward,,,0.25,0,0,,77,69,76,,,,,,,,,,
USC00081858,1/15/1992,Florida,Broward,,,0,0,0,,76,49,60,,,,,,,,,,
USC00081858,1/16/1992,Florida,Broward,,,0,0,0,,60,40,55,,,,,,,,,,
USC00081858,1/17/1992,Florida,Broward,,,0,0,0,,69,42,64,,,,,,,,,,
USC00081858,1/18/1992,Florida,Broward,,,0,0,0,,74,51,71,,,,,,,,,,
USC00081858,1/19/1992,Florida,Broward,,,0,0,0,,81,58,77,,,,,,,,,,
USC00081858,1/20/1992,Florida,Broward,,,0,0,0,,77,56,60,,,,,,,,,,
USC00081858,1/21/1992,Florida,Broward,,,0,0,0,,75,52,71,,,,,,,,,,
USC00081858,1/22/1992,Florida,Broward,,,0,0,0,,77,60,75,,,,,,,,,,
USC00081858,1/23/1992,Florida,Broward,,,1.1,0,0,,77,68,72,,1,,,,,,,,
USC00081858,1/24/1992,Florida,Broward,,,0.25,0,0,,72,59,59,,,,,,,,,,
USC00081858,1/25/1992,Florida,Broward,,,0,0,0,,72,47,68,,,,,,,,,,
USC00081858,1/26/1992,Florida,Broward,,,0,0,0,,74,53,68,,,,,,,,,,
USC00081858,1/27/1992,Florida,Broward,,,0.16,0,0,,76,58,69,,,,,,,,,,
USC00081858,1/28/1992,Florida,Broward,,,0,0,0,,79,67,77,,,,,,,,,,
USC00081858,1/29/1992,Florida,Broward,,,0.05,0,0,,83,65,76,,,,,,,,,,
USC00081858,1/30/1992,Florida,Broward,,,0,0,0,,81,65,80,,,,,,,,,,
USC00081858,1/31/1992,Florida,Broward,,,0,0,0,,80,62,71,,,,,,,,,,
USC00081858,2/1/1992,Florida,Broward,,,0,0,0,,72,50,68,,,,,,,,,,
USC00081858,2/2/1992,Florida,Broward,,,0,0,0,,74,47,69,,,,,,,,,,
USC00081858,2/3/1992,Florida,Broward,,,0,0,0,,74,47,69,,,,,,,,,,
USC00081858,2/4/1992,Florida,Broward,,,0,0,0,,74,56,71,,,,,,,,,,
USC00081858,2/5/1992,Florida,Broward,,,1.2,0,0,,74,61,73,,,,,,,,,,
USC00081858,2/6/1992,Florida,Broward,,,0.12,0,0,,73,63,67,,,,,,,,,,
USC00081858,2/7/1992,Florida,Broward,,,0,0,0,,70,54,66,,,,,,,,,,
USC00081858,2/8/1992,Florida,Broward,,,0.04,0,0,,72,50,69,,,,,,,,,,
USC00081858,2/9/1992,Florida,Broward,,,0,0,0,,71,50,68,,,,,,,,,,
USC00081858,2/10/1992,Florida,Broward,,,0.18,0,0,,73,59,69,,,,,,,,,,
USC00081858,2/11/1992,Florida,Broward,,,0,0,0,,73,51,67,,,,,,,,,,
USC00081858,2/12/1992,Florida,Broward,,,0,0,0,,75,54,68,,,,,,,,,,
USC00081858,2/13/1992,Florida,Broward,,,0,0,0,,78,54,74,,,,,,,,,,
USC00081858,2/14/1992,Florida,Broward,,,0.9,0,0,,80,58,74,,,,,,,,,,
USC00081858,2/15/1992,Florida,Broward,,,0,0,0,,81,61,78,,,,,,,,,,
USC00081858,2/16/1992,Florida,Broward,,,0,0,0,,84,59,82,,,,,,,,,,
USC00081858,2/17/1992,Florida,Broward,,,0.05,0,0,,83,63,79,,,,,,,,,,
USC00081858,2/18/1992,Florida,Broward,,,0,0,0,,83,65,80,,,,,,,,,,
USC00081858,2/19/1992,Florida,Broward,,,0,0,0,,86,67,80,,,,,,,,,,
USC00081858,2/20/1992,Florida,Broward,,,0,0,0,,82,66,76,,,,,,,,,,
